year,program_id,category,title,session,authors_affiliations,doi,doi_url,abstract_source_url,abstract_summary_ko,abstract_note
2024,S24-06,adjacent,Optimized Simulation Methodology of Warpage and Localized Stress Hotspot Prediction for Assembly Risk Assessment,Session 24 - Advances on Flex and Redistribution Layer Technologies and Warpage,"Zhi Yang, Igor Arsovski, Clint Harames, Jim Miller - Groq; Krishna Mellachervu - ANSYS, Inc.",10.1109/ectc51529.2024.00162,https://doi.org/10.1109/ectc51529.2024.00162,https://www.semanticscholar.org/paper/2c47ddfa651494cc43c4b7d982c75a0af5332b31,워페이지 측정·해석 상관을 바탕으로 조립 중 국부 응력 hotspot과 위험 부위를 빠르게 예측했다.,
2024,S25-02,adjacent,"High Power Thermal Test Vehicle With 2-Phase Cooling for AI Datacenters, 5G RAN, and EDGE Compute Nodes","Session 25 - High-Performance Computing, Design Challenges, and Solutions","Yang Liu, Nagesh Basavanhally, Mark Earnshaw, Todd Salamon, Rick Papazian, Ting-Chen Hu, Mark Cappuzzo, Rose Kopf, David Apigo, Bob Farah - Nokia Bell Labs",10.1109/ectc51529.2024.00165,https://doi.org/10.1109/ectc51529.2024.00165,https://www.semanticscholar.org/paper/6a1a15456abf0d5c29ebf3bf9a8006614c226eeb,고열유속 AI·5G 장치의 2상 냉각을 검증할 고전력 열 시험차량을 설계하고 온도·압력 응답을 계측했다.,
2024,S25-03,adjacent,Block Level and Package Level Thermal Assessment for Back Side Power Delivery Network,"Session 25 - High-Performance Computing, Design Challenges, and Solutions","Melina Lofrano, Herman Oprins, Vladimir Cherman, Liesbeth Witters, Anne Jourdain, Geert Van der Plas, Eric Beyne - imec",10.1109/ectc51529.2024.00166,https://doi.org/10.1109/ectc51529.2024.00166,https://www.semanticscholar.org/paper/ec71c6ccedf70ebd77e9f2ac242735edc54092fc,backside power delivery 구조의 블록·패키지 수준 온도와 열저항을 평가해 방열 병목을 비교했다.,
2024,S27-03,adjacent,"Reliability Analysis of Cu Sintered Die-Attach for SiC Power Devices: Mechanical, Electrical, and Thermal Evaluation",Session 27 - Advanced Die Bond and Board Level Reliability,"Xu Liu, Shaogang Wang, Dong Hu, Paddy French, Guoqi Zhang - Delft University of Technology; Chenshan Gao, Qianming Huang, Huaiyu Ye - Southern University of Science and Technology",10.1109/ectc51529.2024.00180,https://doi.org/10.1109/ectc51529.2024.00180,https://www.semanticscholar.org/paper/052d0a3570f5ee9f334a7f67187be1dd1418fc87,SiC 전력소자의 Cu 소결 die-attach를 기계·전기·열 시험과 파손 분석으로 종합 평가했다.,
2024,S28-01,adjacent,Fiber Array Attach for Co-Packaged Optics: High-Volume Production Process Control and Performance,Session 28 - Optical Interconnections,"Paul Gond-Charton, Sebastien Gouin, Steve Pellerin, Louis-Michel Collin, Michelle Sevigny, Patrick Jacques, Elaine Cyr - IBM Canada, Ltd.",10.1109/ectc51529.2024.00185,https://doi.org/10.1109/ectc51529.2024.00185,https://www.semanticscholar.org/paper/9fd9c641b42f25a1375bb7e76c48818ae00d2496,CPO 파이버 배열 접합의 대량생산 공정제어 항목과 광결합 성능·정렬 수율을 검증했다.,
2024,S28-04,adjacent,High Power Performance Assessment of Low-Loss Spot Size Converter based on Self-Aligned Passive Fiber Attach Process,Session 28 - Optical Interconnections,"Arpan Dasgupta, Jae Kyu Cho, Yusheng Bian, Takako Hirokawa, Zahidur Chowdhury, Farid Barakat, John Garant, Yarong Lin, Thomas Houghton, Arman Najafi, Ryan Sporer, Michelle Zhang - GlobalFoundries, Inc.",10.1109/ectc51529.2024.00188,https://doi.org/10.1109/ectc51529.2024.00188,https://www.semanticscholar.org/paper/01c7fce58ae91bcdfcc686d975e5102475593b66,self-aligned passive fiber attach를 적용한 저손실 spot-size converter의 고광출력 성능과 안정성을 평가했다.,
2024,S28-06,adjacent,Characterization of 224 Gbps/lambda Interconnects in Co-Packaged Optics for Hyperscale Data Centers and AI/ML Clusters,Session 28 - Optical Interconnections,"Jiaqi Wu, Teck Guan Lim, Sajay Bhuvanendran Nair Gourikutty, Surya Bhattacharya - Institute of Microelectronics A*STAR; Xin Li, Jason Tsung-Yang Liow - Rain Tree Photonics Pte. Ltd.",10.1109/ectc51529.2024.00316,https://doi.org/10.1109/ectc51529.2024.00316,https://www.semanticscholar.org/paper/36435580276ba545288c9c7d468e9d185460aa26,224 Gbps/lambda CPO 인터커넥트의 광·전기·열 특성을 데이터센터 조건에서 측정했다.,
2024,S30-02,core,Investigating Sintering Mechanism of 100 nm Ag Nanoparticles via In-Situ SEM Observation and Phase Field Simulation,Session 30 - Process and Hybrid Bonding Modeling and Characterization,"Xiao Hu, Dong Hu, Willem Van Driel, Guoqi Zhang - Delft University of Technology; René Poelma - Nexperia; Jianlin Huang - Ampleon B.V.",10.1109/ectc51529.2024.00198,https://doi.org/10.1109/ectc51529.2024.00198,https://www.semanticscholar.org/paper/b03d39ab1086a721186fb50c855f88f35bce67e5,100 nm Ag 나노입자의 소결 중 neck 성장과 미세조직 변화를 in-situ SEM으로 보고 phase-field 해석과 비교했다.,
2024,S30-04,adjacent,Fan-Out Embedded Bridge Structure for Co-Packaged Optics Characterization and Evaluation,Session 30 - Process and Hybrid Bonding Modeling and Characterization,"Vito Lin, Teny Shih, Andrew Kang, Yu-Po Wang - Siliconware Precision Industries Co., Ltd.",10.1109/ectc51529.2024.00201,https://doi.org/10.1109/ectc51529.2024.00201,https://www.semanticscholar.org/paper/d81fbfbd7cb33cf58299bf0f0fe373660f0a352b,CPO용 fan-out embedded bridge 구조의 조립 정밀도와 광·전기 성능을 특성화했다.,
2024,S30-07,core,Measurement of the Interfacial Strength of Thin Metal Film by Laser Spallation Method for Advanced Wafer Level Package,Session 30 - Process and Hybrid Bonding Modeling and Characterization,"Young-Min Ju, Jin-Young Kim, Hui-Jin Um, Se-Min Lee, Dukyong Kim, Woong-Kyoo Yoo, Seung Hwan Lee, Hak-Sung Kim - Hanyang University; Daewoong Lee, Yeontaek Hwang - SK Hynix, Inc.",10.1109/ectc51529.2024.00204,https://doi.org/10.1109/ectc51529.2024.00204,https://www.semanticscholar.org/paper/bad6e8d9aeb5d50061a7ec4fdc049df85136c21f,레이저 spallation 하중과 파동 해석을 이용해 웨이퍼급 얇은 금속막 계면 강도를 정량 측정했다.,
2024,S31-05,adjacent,Analysis of Thin Flip Chip Chip-Scale Package Warpage Causes and Variations,Session 31 - Advances in Flip Chip and Chip Scale Packages,"Chee S Foong, Nishant Lakhera, Trent Uehling - NXP Semiconductor, Inc.; Amirul Afripin - NXP Malaysia Sdn. Bhd.",10.1109/ectc51529.2024.00209,https://doi.org/10.1109/ectc51529.2024.00209,https://www.semanticscholar.org/paper/06ca38e56d15689dccc7c0c9aafc6cc0d93b7ca8,얇은 FCCSP의 위치·공정별 워페이지를 측정해 주요 변동 원인과 상관 요인을 분석했다.,
2024,S32-01,adjacent,A Microstructural Investigation of Sub-1 µm Copper Bonding Contact Structures in Die-to-Wafer Hybrid Bonding,Session 32 - Advancement in Copper Hybrid Bonding Technologies Common to Multiple Applications,"Sari Al Zerey, Junghyun Cho - State University of New York at Binghamton; Roy Yu, Katsuyuki Sakuma - IBM Research",10.1109/ectc51529.2024.00212,https://doi.org/10.1109/ectc51529.2024.00212,https://www.semanticscholar.org/paper/bba695c57500d07c6f0bfb88d84b5fc9954e7239,서브-1 µm D2W Cu 접촉 구조의 단면과 결정립·계면을 미세조직 분석해 접합 상태를 평가했다.,
2024,S32-03,core,Copper Microstructure Effect on Electromigration Investigated by In Situ SEM EBSD Technique,Session 32 - Advancement in Copper Hybrid Bonding Technologies Common to Multiple Applications,"Yaqian Zhang, Sten Vollebregt, Guoqi Zhang - Delft University of Technology",10.1109/ectc51529.2024.00214,https://doi.org/10.1109/ectc51529.2024.00214,https://www.semanticscholar.org/paper/886e995c618175b529d5c2ea9b06a4a46a8cdbae,in-situ SEM-EBSD로 Cu 결정방향과 전자이동 손상을 동시 추적해 미세조직-수명 관계를 분석했다.,
2024,S35-05,adjacent,Correlation of Mechanical and Microstructural Evolutions in Lead Free Solders Subjected to Various Thermal Exposures,Session 35 - Reliability and Current Stressing of Solder Interconnections,"Mohammad Al Ahsan, S M Kamrul Hasan, Souvik Chakraborty, Jeffrey Suhling, Pradeep Lall - Auburn University",10.1109/ectc51529.2024.00237,https://doi.org/10.1109/ectc51529.2024.00237,https://www.semanticscholar.org/paper/2d9f123bade668bf81eaa7278d6f4616ffd25b05,열노출에 따른 무연솔더의 인장 물성·결정립 변화를 측정해 기계 열화와 미세조직 진화를 연결했다.,
2024,S35-06,adjacent,Pad Cratering and Pin Pull Strength for Large BGA and Connectors - How Are They Correlated?,Session 35 - Reliability and Current Stressing of Solder Interconnections,"Dongji Xie, Joe Hai, Vivienne Zou, Zhongming Wu, Minghong Jian - Nvidia Corporation",10.1109/ectc51529.2024.00238,https://doi.org/10.1109/ectc51529.2024.00238,https://www.semanticscholar.org/paper/9546357b5e3e0985a500de2dddc4501a18452f97,대형 BGA·커넥터에서 pad cratering과 pin-pull 강도를 함께 측정해 두 시험 지표의 상관성을 검토했다.,
2024,S36-06,core,Heat Dissipation Measurement in Flip-Chip Package Using Microfabricated Temperature Sensors on Lid,Session 36 - Thermal Management and Cooling Solutions,"Arsène Guédon, Nizar Bouguerra, Étienne Paradis, Dominique Drouin - University of Sherbrooke; Éric Duchesne, Stéphanie Allard - IBM Canada, Ltd.; Hél`ene Frémont - University of Bordeaux",10.1109/ectc51529.2024.00245,https://doi.org/10.1109/ectc51529.2024.00245,https://www.semanticscholar.org/paper/7e211268e39cb1345c69d4d9a7afabd43bd9e82c,플립칩 패키지 lid에 미세온도센서를 제작해 열원별 방열량과 온도 분포를 직접 측정했다.,
2024,S37-12,adjacent,Electrical Characterization and Reliability Studies of Nano-TSV,Session 37 - Thermo-mechanical Stress and Reliability Analysis for Materials in Future Packaging,"Ya-Ching Tseng, Daniel Lau, Simon Chun Kiat Goh, King Jien Chui - Institute of Microelectronics A*STAR",10.1109/ectc51529.2024.00258,https://doi.org/10.1109/ectc51529.2024.00258,https://www.semanticscholar.org/paper/feed10c45097e28ee5ba1461f8973c1b2205bffc,nano-TSV의 저항·누설과 스트레스 신뢰성 결과를 측정해 구조·공정별 열화를 비교했다.,
2024,S37-20,core,Method to Evaluate the Adhesion Distribution on Wafers,Session 37 - Thermo-mechanical Stress and Reliability Analysis for Materials in Future Packaging,"Tatsumasa Hiratsuka, Takaaki Hirano, Kengo Kotoo, Nobutoshi Fujii, Suguru Saito, Shoji Kobayashi, Yoshiya Hagimoto, Hayato Iwamoto - Sony Semiconductor Solutions Corporation",10.1109/ectc51529.2024.00267,https://doi.org/10.1109/ectc51529.2024.00267,https://www.semanticscholar.org/paper/c89437904db2361eec2a4f9900e92ecdb89f4071,웨이퍼 전면의 접착력 분포를 위치별로 평가하는 시편·측정 절차를 제안해 국부 약접합을 지도화했다.,
2024,S37-24,adjacent,Study of Damage Development in Under-Bump Interconnects by Thermo-Mechanical Stress in Package Interconnects,Session 37 - Thermo-mechanical Stress and Reliability Analysis for Materials in Future Packaging,"Jorge Mendoza, Choong-Un Kim - University of Texas, Arlington; Hung-Yun Lin - Texas Instruments, Inc.",10.1109/ectc51529.2024.00272,https://doi.org/10.1109/ectc51529.2024.00272,https://www.semanticscholar.org/paper/5ea7ab89548f862845328a066dbdd567db1cabe4,열기계 하중 중 under-bump 인터커넥트 손상 진전을 단면·영상 분석으로 추적했다.,
2024,S37-26,core,Automated Solder Joint Failure Mode Analysis Based on Dry and Pry Image Processing,Session 37 - Thermo-mechanical Stress and Reliability Analysis for Materials in Future Packaging,"Yinan Lu, Chaolun Zheng, Andrew Huang, Hedan Zhang, Bee Chin Loke, Ning Ye, Bo Yang - Western Digital Corporation",10.1109/ectc51529.2024.00274,https://doi.org/10.1109/ectc51529.2024.00274,https://www.semanticscholar.org/paper/0af018ad02fcb556b40f61495e59146143575ece,dry-and-pry 뒤 얻은 솔더 조인트 영상을 자동 처리해 파손 모드를 분류하고 수작업 FA를 줄였다.,
2024,S38-03,adjacent,Quantifying Uncertainties in the Correlation of Simulations and Measurements Using the IEEE EPS Packaging Benchmark Suite,"Session 38 - Photonics, mm-Wave Applications & Emerging Technologies","Jonatan Aronsson - CEMWorks, Inc.; Kemal Aygun - Intel Corporation",10.1109/ectc51529.2024.00277,https://doi.org/10.1109/ectc51529.2024.00277,https://www.semanticscholar.org/paper/522a4d8699bb6e1610e1d459ad325eb02cc3f9a1,IEEE EPS 패키징 benchmark에서 시뮬레이션-측정 상관의 불확도 원인을 정량화했다.,
2024,S38-20,adjacent,Comprehensive Socket Characterization and Correlation for High-Speed Interface Testing System,"Session 38 - Photonics, mm-Wave Applications & Emerging Technologies","Varin Sriboonlue, Yeseul Jeon, Gerardo R. Luevano, Chris Ferguson, Ennai Ochoa - Qualcomm Technologies, Inc.",10.1109/ectc51529.2024.00294,https://doi.org/10.1109/ectc51529.2024.00294,https://www.semanticscholar.org/paper/870088b7037f059f426e33c92b4396094101ba48,고속 인터페이스 시험용 소켓의 접촉·S-parameter를 종합 측정하고 모델·시스템 시험과 상관시켰다.,
2024,S38-21,core,A Novel Method for LPDDR5 DRAM Jitter Measurement Through De-Embedding,"Session 38 - Photonics, mm-Wave Applications & Emerging Technologies","Manho Lee, Chulhee Cho, Hyeongi Lee, Sehoon Park, Wonseok Hong, ByungSuk Woo, Woo-Shin Choi, Young-Chul Cho, Young-Soo Sohn, Jung-Hwan Choi - Samsung Electronics Co., Ltd.",10.1109/ectc51529.2024.00295,https://doi.org/10.1109/ectc51529.2024.00295,https://www.semanticscholar.org/paper/063e8864e95b0aff7e6556f2417976ae2dd3ef82,패키지·보드 채널 효과를 de-embedding해 LPDDR5 DRAM의 실제 jitter를 분리 측정하는 방법을 제안했다.,
2024,S39-01,core,A Novel Detection Applied on Micro Defect in Bump Interface for 2.5DIC Package,Session 39 - Bonding Process and Analysis in Next-generation Interconnects,"Yi-Sheng Lin, Yu-Hsiang Hsiao, Cheng-Hsin Liu, Fan-Ju Hsiao - Advanced Semiconductor Engineering, Inc.",10.1109/ectc51529.2024.00301,https://doi.org/10.1109/ectc51529.2024.00301,https://www.semanticscholar.org/paper/6243eb0286eac15cac180a6d67cce4c305f2d65c,"기능검사로 찾지 못한 2.5DIC 마이크로범프 결함을 전기 fault isolation, micro-probing, FIB·성분분석 순으로 국소화했다.",
2024,S39-06,adjacent,Influence of Heat Treatment on the Quality of Die-to-Wafer Hybrid Bond Interconnects,Session 39 - Bonding Process and Analysis in Next-generation Interconnects,"Laura Wenzel, Catharina Rudolph, Adil Shehzad, Iuliana Panchenko, Manuela Junghähnel - Fraunhofer IZM; Partha Mukhopadhyay, H. Jim Fulford - Tokyo Electron America, Inc.",10.1109/ectc51529.2024.00306,https://doi.org/10.1109/ectc51529.2024.00306,https://www.semanticscholar.org/paper/f8628b220e93b77a018f3666d7b1ce94ee95345a,D2W 하이브리드 본딩 열처리 온도별 Cu 계면을 SEM·EBSD·IR로 비교해 접합 폐쇄와 결정방향 변화를 확인했다.,
2024,S39-14,core,A Unified and Adaptive Continual Learning Method for Feature Segmentation of Buried Packages in 3D XRM Images,Session 39 - Bonding Process and Analysis in Next-generation Interconnects,"Richard Chang, Jie Wang, Namrata Thakur, Ramanpreet Pahwa, Yang Xulei - Institute for Infocomm Research A*STAR",10.1109/ectc51529.2024.00314,https://doi.org/10.1109/ectc51529.2024.00314,https://www.semanticscholar.org/paper/874ae15d5758ce0096b09f7c57febf3181c41c19,3D XRM 패키지 영상에서 이전 데이터를 다시 쓰지 않고 새 결함 클래스를 학습하는 continual segmentation으로 검사 확장 비용을 낮췄다.,
2024,S39-22,core,Analysis of Vacancies in Wafer-Bonding Interface Via Positron Annihilation Lifetime Spectroscopy,Session 39 - Bonding Process and Analysis in Next-generation Interconnects,"Sotetsu Saito, Nobutoshi Fujii, Shunsuke Furuse, Naoki Ogawa, Suguru Saito, Yoshiya Hagimoto, Hayato Iwamoto - Sony Semiconductor Solutions Corporation",10.1109/ectc51529.2024.00324,https://doi.org/10.1109/ectc51529.2024.00324,https://www.semanticscholar.org/paper/32d38de627a477db0ba2479b719b4c26003c31e9,positron annihilation lifetime spectroscopy로 본딩 계면의 미세 vacancy/gap 분포를 검출해 수분과 접합강도 형성 메커니즘을 설명했다.,
2024,S40-01,adjacent,Characterization of Warpage of Ultra-Low-K Dielectric Materials and Correlation With Modulus and Coefficient of Thermal Expansion,"Session 40 - Materials, Manufacturing and Assembly Techniques in Advanced Packaging Solutions","Mohanalingam Kathaperumal, Pragna Bhaskar, Austin Toro, Pratik Nimbalkar, Lila Dahal, Muhannad Bakir - Georgia Institute of Technology",10.1109/ectc51529.2024.00332,https://doi.org/10.1109/ectc51529.2024.00332,https://www.semanticscholar.org/paper/4c8c06d4624f3e46a7412ffa042a54894e88291b,초저유전 폴리머층의 워페이지를 측정해 탄성률·CTE·표면거칠기와 미세 RDL 수율의 관계를 분석했다.,
2024,S40-04,adjacent,Mechanical Characterization and Modeling of iSAC Lead-Free Solder,"Session 40 - Materials, Manufacturing and Assembly Techniques in Advanced Packaging Solutions","Golam Rakib Mazumder, Souvik Chakraborty, Mahbub Alam Maruf, Mohammad Al Ahsan, Jeffrey Suhling, Pradeep Lall - Auburn University",10.1109/ectc51529.2024.00335,https://doi.org/10.1109/ectc51529.2024.00335,https://www.semanticscholar.org/paper/b5a21a4c4a92e8692d8f7ba3479f69db98554788,iSAC 솔더의 온도·변형률속도별 인장 데이터를 측정해 Anand 파라미터를 추출하고 패키지 해석에 적용했다.,
2024,S40-05,adjacent,Novel SiO 2 Cables With Edge Launch Connectors for High Temperature RF Measurements,"Session 40 - Materials, Manufacturing and Assembly Techniques in Advanced Packaging Solutions","Firas Alshatnawi, Ashraf Umar, Emuobosan Enakerakpo, Mohamed Abdelatty, W.T. Alshaibani, Mohammed Alhendi, David Shaddock, Peter Borgesen, Mark Poliks - Binghamton University",10.1109/ectc51529.2024.00336,https://doi.org/10.1109/ectc51529.2024.00336,https://www.semanticscholar.org/paper/2d61be6e23fdc8baab47da46a537d0d6317eaa58,600°C용 SiO2 케이블·edge-launch connector를 제작해 반복 고온 노출 전후 RF 측정 성능을 검증했다.,
2024,S40-20,adjacent,Effect of Material Aging on the Reliability of an Automotive BGA Device Under Temperature Cycling Test Conditions,"Session 40 - Materials, Manufacturing and Assembly Techniques in Advanced Packaging Solutions","Abdullah Fahim, Ryan Zhang, Amar Mavinkurve, Sandeep Shantaram, Ali Rezaie Adli, Wiwat Tanwongwan, Torsten Hauck - NXP Semiconductor, Inc.",10.1109/ectc51529.2024.00352,https://doi.org/10.1109/ectc51529.2024.00352,https://www.semanticscholar.org/paper/5c72c82a9e3333159fb91a6f5842985476d4ffd8,자동차 BGA의 장기 온도사이클 전후 재료 물성과 균열을 비교해 산화 노화가 파손의 주원인임을 분석했다.,
2024,S40-21,core,"Overlay Challenges of Extremely Large Exposure Field, Fine Resolution Lithography Due to Alignment Solution Errors and a Solution Using Early Zone Corrections in Advanced IC Substrates","Session 40 - Materials, Manufacturing and Assembly Techniques in Advanced Packaging Solutions","John Chang, Xin Song, Timothy Chang - Onto Innovation",10.1109/ectc51529.2024.00353,https://doi.org/10.1109/ectc51529.2024.00353,https://www.semanticscholar.org/paper/63590a19674e97f297b8557ea432a0a428f1733e,대면적 미세 RDL 노광의 정렬해 오차를 영역별로 분석·보정하는 early-zone correction으로 오버레이를 개선했다.,
2024,S40-28,adjacent,Panel Level Plasma Etching Characteristics for Advanced Packaging,"Session 40 - Materials, Manufacturing and Assembly Techniques in Advanced Packaging Solutions","Md Ishak Khan, Wei Wei, Haobo Chen, Xiyu Hu, Nicholas Haehn, Xiaoying Guo, Leonel Arana - Intel Corporation; Kensuke Akazawa - ULVAC, Inc.",,,,제목 기준: 첨단 패키징용 패널급 플라즈마 식각의 공정 특성과 균일도를 평가한다.,공개 초록 미확보; 한국어 문장은 제목 기준 설명
2024,S41-06,core,Fabrication and Testing of In-Line Structures for Non-Destructive Study of Solder Electromigration: Applications to SnBi Low Temperature Solder,Session 41 - Student Posters,"Chetan Jois, Pei-En Chou, Ganesh Subbarayan - Purdue University",10.1109/ectc51529.2024.00368,https://doi.org/10.1109/ectc51529.2024.00368,https://www.semanticscholar.org/paper/574dbec0c414a87c2b52f0f5584ffe1862ecf86d,단면 절단 없이 반복 열노화·전자이동을 관찰할 수 있는 in-line SnBi 시험구조를 제작해 Bi 편석 속도를 측정했다.,
2024,S41-08,adjacent,Manufacturing and Characterization of Planar Transformers as Molded Interconnect Device Technology Component for an Industrial Production,Session 41 - Student Posters,"Tim Nils Bierwirth, Folke Dencker, Marc Christopher Wurz - Leibniz University Hannover; Sebastian Bengsch, Michael Werner, Christian Henne, Stefan Bur - Ensinger GmbH; Rico Wachs - Tridelta Weichferrite GmbH",10.1109/ectc51529.2024.00370,https://doi.org/10.1109/ectc51529.2024.00370,https://www.semanticscholar.org/paper/5a8eb30dffcabfeb79f3dbf6f588a8f155c151b1,사출성형 MID 변압기를 제작해 인덕턴스·결합계수를 측정하고 CT로 ferrite core 균열을 확인했다.,
2024,S41-23,adjacent,Creep Properties of SAC305 Solder Specimens that Mimic the Microstructures of a Micro Solder Ball: Measurement and BLR Prediction,Session 41 - Student Posters,"You-Gwon Kim, Heon-Su Kim, Tae-Wan Kim, Seong-Ung Ryu, Hak-Sung Kim - Hanyang University; Yongrae Jang, Bongtae Han - University of Maryland; Jun-Hyeong Lee, Jin-Kyu Kim - DUKSAN Hi-Metal Co., Ltd.",10.1109/ectc51529.2024.00384,https://doi.org/10.1109/ectc51529.2024.00384,https://www.semanticscholar.org/paper/561d1df7cc37a2652609cf1738a44d39f81ab192,마이크로 솔더볼과 유사한 SAC305 시편을 만들어 결정립·IMC를 확인하고 creep 측정과 BLR 수명예측 절차를 제시했다.,
2024,S41-27,core,Demystifying Edge Cases in Advanced IC Packaging Inspection Through Novel Explainable AI Metrics,Session 41 - Student Posters,"Shajib Ghosh, Antika Roy, Md Mahfuz Al Hasan, Patrick Craig, Nitin Varshney, Sanjeev J. Koppal, Navid Asadizanjani - University of Florida",10.1109/ectc51529.2024.00388,https://doi.org/10.1109/ectc51529.2024.00388,https://www.semanticscholar.org/paper/7a392ccc12346489d035519408c14d56df47625b,첨단 패키지 검사에서 XAI가 제시하는 이상 근거를 평가할 표준 지표를 제안해 드문 edge case의 설명 신뢰도를 다뤘다.,
